,id,stationName,x,y,geometry
707,SN30530,Notodden,9.2643,59.5688,POINT (9.2643 59.5688)
708,SN490381016,300 kV Sauda – Blåfalli-16,6.30873,59.65853,POINT (6.30873 59.65853)
709,SN241000,Malung,13.6833333333333,60.6666666666667,POINT (13.6833333333333 60.6666666666667)
710,SN67153,E39 Øysand,10.2438,63.3237,POINT (10.2438 63.3237)
711,SN765000,,5.21611111111111,43.4377777777778,POINT (5.21611111111111 43.4377777777778)
712,SN490391020,300 kV Mauranger – Samnanger-20,6.24352,60.14765,POINT (6.24352 60.14765)
713,SN760200,,-1.53444444444444,43.4694444444444,POINT (-1.53444444444444 43.4694444444444)
714,SN70930,Snåsa (Nagelhus),12.4379696,64.2489819,POINT (12.4379696 64.2489819)
715,SN64300,Karihola,7.7027,63.1257,POINT (7.7027 63.1257)
716,SN62900,Eide,7.3896,62.8909,POINT (7.3896 62.8909)
717,SN264300,Växjö,14.7305555555556,56.9269444444444,POINT (14.7305555555556 56.9269444444444)
718,SN68050,Lade,10.4428,63.4428,POINT (10.4428 63.4428)
719,SN66175,Fv65 Bye,9.76283,63.23067,POINT (9.76283 63.23067)
720,SN1380,Rv22 Gautestad,11.30267,59.376,POINT (11.30267 59.376)
722,SN291000,,21.0644444444444,63.4355555555556,POINT (21.0644444444444 63.4355555555556)
723,SN49245,Skare,6.5887,59.9333,POINT (6.5887 59.9333)
724,SN80700,Glomfjord,13.9793,66.8102,POINT (13.9793 66.8102)
725,SN52170,Eksingedal,6.1468,60.8028,POINT (6.1468 60.8028)
726,SN50770,Kv4339 Blindheim,5.38883,60.46117,POINT (5.38883 60.46117)
727,SN76959,Brage ,3.0468,60.5425,POINT (3.0468 60.5425)
728,SN13160,Kvitfjell,10.12662056,61.46474255,POINT (10.12662056 61.46474255)
729,SN92875,Øksfjord ferjekai,22.3579,70.2333,POINT (22.3579 70.2333)
730,SN1252000,,16.6141666666667,50.4369444444444,POINT (16.6141666666667 50.4369444444444)
731,SN77040,Aasta Hansteen,7.0947,67.0672,POINT (7.0947 67.0672)
732,SN1571200,,23.2666666666667,41.55,POINT (23.2666666666667 41.55)
733,SN57140,E39 Langeland IoT,5.8165,61.41646,POINT (5.8165 61.41646)
734,SN209500,Pajala,23.39,67.2036111111111,POINT (23.39 67.2036111111111)
736,SN79220,Skamdal,13.904,66.2348,POINT (13.904 66.2348)
737,SN211025,Kittelfjäll D,15.5269,65.2574,POINT (15.5269 65.2574)
739,SN93611,Rássegálvárri,23.4403,69.2187,POINT (23.4403 69.2187)
740,SN490391002,300 kV Mauranger – Samnanger-2,6.32553,60.12927,POINT (6.32553 60.12927)
741,SN44230,Fv505 Buevegen IoT,5.81397,58.64035,POINT (5.81397 58.64035)
742,SN4090,Vallerudåsen ,10.9425,59.914,POINT (10.9425 59.914)
743,SN490381079,300 kV Sauda – Blåfalli-79,6.0859,59.80006,POINT (6.0859 59.80006)
744,SN36200,Torungen fyr,8.7893,58.3988,POINT (8.7893 58.3988)
745,SN31400,Fyriegg,8.6978,59.8655,POINT (8.6978 59.8655)
746,SN3731,E18 Smaalenene vind,11.0917,59.5928,POINT (11.0917 59.5928)
747,SN84630,Fagernesfjellet,17.4802,68.421,POINT (17.4802 68.421)
748,SN94185,Petternes,24.58081,70.81927,POINT (24.58081 70.81927)
749,SN17090,E6 Karlshus,10.897,59.35033,POINT (10.897 59.35033)
750,SN86810,Fv7656 Bø,14.48983,68.781,POINT (14.48983 68.781)
751,SN58100,Sandane LH,6.1043,61.8293,POINT (6.1043 61.8293)
752,SN76914,Søråsjordet V,10.7821181,59.660088,POINT (10.7821181 59.660088)
753,SN202430,Björkudden,18.7156,67.3956,POINT (18.7156 67.3956)
754,SN52475,Sele i Øygarden ,4.8933,60.5313,POINT (4.8933 60.5313)
755,SN76923,Gullfaks C,2.2721,61.2144,POINT (2.2721 61.2144)
756,SN1220500,,14.6227777777778,53.3952777777778,POINT (14.6227777777778 53.3952777777778)
757,SN4960,E16 Uvesund bru,11.47917,60.16883,POINT (11.47917 60.16883)
758,SN15430,Bøverdal,8.2423,61.7195,POINT (8.2423 61.7195)
759,SN36110,Arendal brannst,8.7228,58.4613,POINT (8.7228 58.4613)
761,SN31660,Mogen,7.913,60.018,POINT (7.913 60.018)
762,SN50815,E39 Vågsbotn,5.348,60.4768,POINT (5.348 60.4768)
763,SN243530,Falun-Lugnet,15.6603,60.619,POINT (15.6603 60.619)
764,SN26932,Austad ,10.2168,59.721,POINT (10.2168 59.721)
765,SN27282,Tønsberg (Vear),10.3603,59.2632,POINT (10.3603 59.2632)
766,SN53130,Fresvik,6.9345,61.0688,POINT (6.9345 61.0688)
767,SN98976,Levnjevárjohka ,29.1003,70.306,POINT (29.1003 70.306)
768,SN38380,Dovland,8.0392,58.5234,POINT (8.0392 58.5234)
769,SN23720,Vang i Valdres,8.569,61.124,POINT (8.569 61.124)
770,SN19665,E16 Skaret,10.324268,59.977221,POINT (10.324268 59.977221)
771,SN18920,Besserud,10.671,59.9573,POINT (10.671 59.9573)
772,SN12290,Hamar (Disen),11.0948,60.80056,POINT (11.0948 60.80056)
774,SN4260,Skjetten,10.9777,59.9775,POINT (10.9777 59.9775)
775,SN262900,Hästveda,13.9377777777778,56.2744444444444,POINT (13.9377777777778 56.2744444444444)
776,SN61025,Fv659 Lepsøybrua,6.25367,62.59467,POINT (6.25367 62.59467)
777,SN51470,Bulken,6.222,60.6455,POINT (6.222 60.6455)
778,SN82450,Tennholmen,13.57,67.34,POINT (13.57 67.34)
779,SN16040,Otta,9.5413,61.7782,POINT (9.5413 61.7782)
781,SN94230,Rognsundet,22.8177,70.4107,POINT (22.8177 70.4107)
782,SN54745,Nyset,7.750794,61.162595,POINT (7.750794 61.162595)
783,SN286200,,24.5152777777778,65.6730555555555,POINT (24.5152777777778 65.6730555555555)
784,SN12030,E6 Espa,11.2502,60.5545,POINT (11.2502 60.5545)
785,SN78170,E6 Osen,13.58217,66.053,POINT (13.58217 66.053)
786,SN66740,E6 Ulsberg,9.9839,62.7509,POINT (9.9839 62.7509)
787,SN61420,Marstein,7.8355,62.4458,POINT (7.8355 62.4458)
788,SN51210,E16 Dalseid,5.8335,60.6123,POINT (5.8335 60.6123)
789,SN43530,E39 Saglandsbakken,6.07617,58.56033,POINT (6.07617 58.56033)
790,SN218400,Paharova,22.3363888888889,66.8105555555556,POINT (22.3363888888889 66.8105555555556)
791,SN17000,Strømtangen,10.82829919,59.15154567,POINT (10.82829919 59.15154567)
792,SN2980,Fv118 Svinesund,11.27533,59.1105,POINT (11.27533 59.1105)
793,SN35090,Eikeland,9.098,58.8037,POINT (9.098 58.8037)
794,SN91200,Nord-Lenangen ,20.1968,69.931,POINT (20.1968 69.931)
795,SN45740,Nilsebu,6.6175,59.16295,POINT (6.6175 59.16295)
796,SN26594,Danvik ,10.1973,59.7327,POINT (10.1973 59.7327)
797,SN17380,Huggenes,10.7543,59.398,POINT (10.7543 59.398)
798,SN58390,Innvik,6.6,61.838,POINT (6.6 61.838)
799,SN217380,Koler D,20.4675,65.504,POINT (20.4675 65.504)
800,SN65460,Storskogøya,9.19136,63.50651,POINT (9.19136 63.50651)
801,SN26630,Vestfossen ,9.8728,59.7323,POINT (9.8728 59.7323)
802,SN50710,E39 Eidsvåg,5.3217,60.4365,POINT (5.3217 60.4365)
803,SN44080,Obrestad fyr,5.5545609,58.6585044,POINT (5.5545609 58.6585044)
804,SN98790,Vadsø LH,29.8352,70.0653,POINT (29.8352 70.0653)
805,SN64760,Sylte,8.6895,62.9853,POINT (8.6895 62.9853)
806,SN12320,Hamar − Stavsberg,11.0697,60.818,POINT (11.0697 60.818)
807,SN1185800,,18.2,47.8666666666667,POINT (18.2 47.8666666666667)
808,SN3377700,,31.32,47.5825,POINT (31.32 47.5825)
810,SN45300,Tjodan,6.7019,59.0278,POINT (6.7019 59.0278)
811,SN256300,Harstena,17.0105555555556,58.2505555555556,POINT (17.0105555555556 58.2505555555556)
813,SN670000,,6.12775,46.247517,POINT (6.12775 46.247517)
814,SN1080300,,7.83416666666667,48.0233333333333,POINT (7.83416666666667 48.0233333333333)
815,SN53680,Joasetbergi,7.1603,60.8625,POINT (7.1603 60.8625)
816,SN497459330,Ulven-Fåberg-330,10.6556,60.6147,POINT (10.6556 60.6147)
818,SN18690,E18 Hjortnes,10.70433,59.91117,POINT (10.70433 59.91117)
819,SN261100,Helsingborg,12.7652777777778,56.0305555555556,POINT (12.7652777777778 56.0305555555556)
821,SN24710,Gulsvik,9.605,60.383,POINT (9.605 60.383)
822,SN94430,Fv889 Selvikhøyden,24.67133,70.93517,POINT (24.67133 70.93517)
823,SN1249500,,22.3930555555556,51.2166666666667,POINT (22.3930555555556 51.2166666666667)
824,SN17030,Evja,10.75,59.2648,POINT (10.75 59.2648)
825,SN60247,Fv60 Kjellstadlia,6.72883,62.028,POINT (6.72883 62.028)
826,SN210400,Hemavan,15.0833333333333,65.8166666666667,POINT (15.0833333333333 65.8166666666667)
827,SN46610,Sauda,6.3499,59.6479,POINT (6.3499 59.6479)
828,SN12580,E6 Rudshøgda,10.7955,60.91533,POINT (10.7955 60.91533)
829,SN31080,Tessungdalen,8.7011124,60.1284309,POINT (8.7011124 60.1284309)
830,SN87970,E6 Øse,17.65133,68.62067,POINT (17.65133 68.62067)
831,SN81340,Fv812 Hogndalen,14.81867,67.20367,POINT (14.81867 67.20367)
832,SN204990,Sadjem D,21.2324,66.9615,POINT (21.2324 66.9615)
834,SN61010,FV659 Remefjell,6.479502,62.540597,POINT (6.479502 62.540597)
835,SN25580,Rv7 Kvisla,8.32133,60.5825,POINT (8.32133 60.5825)
836,SN68053,Fv6668 Haakon VII gate,10.453122,63.4427521,POINT (10.453122 63.4427521)
837,SN76926,Sleipner A,1.9091,58.3711,POINT (1.9091 58.3711)
838,SN2761200,Долгопрудный,37.6167,55.8333,POINT (37.6167 55.8333)
839,SN18645,Solli plass,10.7202,59.9142,POINT (10.7202 59.9142)
840,SN1608400,,9.72777777777778,44.9091666666667,POINT (9.72777777777778 44.9091666666667)
841,SN250100,Väderöerna,11.0661111111111,58.5761111111111,POINT (11.0661111111111 58.5761111111111)
842,SN213540,Gargnäs D,17.9505,65.3263,POINT (17.9505 65.3263)
843,SN1103600,,16.5813888888889,48.1175,POINT (16.5813888888889 48.1175)
844,SN20924,Hjelmsøybanken II,20.1691,72.502,POINT (20.1691 72.502)
845,SN26872,Øren skole ,10.1705,59.7523,POINT (10.1705 59.7523)
846,SN490381001,300 kV Sauda – Blåfalli-1,6.40926,59.66881,POINT (6.40926 59.66881)
847,SN707000,,4.05,49.3,POINT (4.05 49.3)
848,SN65370,Smøla,8.063,63.4197,POINT (8.063 63.4197)
849,SN291900,,28.4727777777778,61.1980555555556,POINT (28.4727777777778 61.1980555555556)
850,SN53070,Vik i Sogn,6.5813,61.0728,POINT (6.5813 61.0728)
851,SN90680,Karanessundet,19.3473,70.066,POINT (19.3473 70.066)
852,SN80102,Solvær,12.611,66.3705,POINT (12.611 66.3705)
853,SN47220,Fv547 Ferkingstad,5.18367,59.1895,POINT (5.18367 59.1895)
854,SN296700,,27.1852777777778,60.2866666666667,POINT (27.1852777777778 60.2866666666667)
855,SN18205,Løren ,10.7902,59.9287,POINT (10.7902 59.9287)
856,SN4200,Kjeller,11.0383,59.9708,POINT (11.0383 59.9708)
857,SN41810,E39 Herdalen,7.135861,58.156543,POINT (7.135861 58.156543)
858,SN60965,Volsdalsvågen,6.187761,62.470596,POINT (6.187761 62.470596)
859,SN69865,Levanger,11.28,63.7395,POINT (11.28 63.7395)
860,SN60310,Fv63 Korsmyra,7.181096,62.132244,POINT (7.181096 62.132244)
861,SN253680,Ulricehamn,13.4083,57.8052,POINT (13.4083 57.8052)
862,SN42160,Lista fyr,6.5675,58.109,POINT (6.5675 58.109)
863,SN34130,Jomfruland,9.5745,58.8565,POINT (9.5745 58.8565)
864,SN27500,Færder fyr,10.5242,59.0272,POINT (10.5242 59.0272)
865,SN218600,Luleå-Kallax,22.1280555555556,65.5444444444445,POINT (22.1280555555556 65.5444444444445)
866,SN76917,EKOK_A,3.2026349,56.5671145,POINT (3.2026349 56.5671145)
867,SN68860,Trondheim − Voll,10.4538,63.4107,POINT (10.4538 63.4107)
868,SN757700,,4.73305555555556,44.5811111111111,POINT (4.73305555555556 44.5811111111111)
869,SN19820,Hurum,10.5645,59.6272,POINT (10.5645 59.6272)
870,SN80730,Fv17 Torsvika,13.6675,66.8815,POINT (13.6675 66.8815)
